regionid,dnoregion,shortname,from,to,forecast,index,fuel-biomass,fuel-coal,fuel-imports,fuel-gas,fuel-nuclear,fuel-other,fuel-hydro,fuel-solar,fuel-wind
13,UKPN London,London,2020-02-13T14:30Z,2020-02-13T15:00Z,281,high,3.7,3.8,38.3,42.7,1.3,0,0.9,3.1,6.2
13,UKPN London,London,2020-02-13T15:00Z,2020-02-13T15:30Z,280,high,3.8,3.8,36.1,44.8,0.9,0,0.9,2.4,7.3
13,UKPN London,London,2020-02-13T15:30Z,2020-02-13T16:00Z,274,high,3.1,3.4,36.4,45.4,1,0,0.8,1.4,8.5
13,UKPN London,London,2020-02-13T16:00Z,2020-02-13T16:30Z,262,high,2.5,2.7,34.6,44.8,3.2,0,0.9,0.8,10.5
13,UKPN London,London,2020-02-13T16:30Z,2020-02-13T17:00Z,251,moderate,1.7,1.8,33.7,44,5.1,0,1.2,0.2,12.3
13,UKPN London,London,2020-02-13T17:00Z,2020-02-13T17:30Z,254,moderate,2,2.1,28.9,45.9,6.6,0,1,0,13.5
13,UKPN London,London,2020-02-13T17:30Z,2020-02-13T18:00Z,236,moderate,0.8,0.9,29.5,44.1,8.1,0,1,0,15.6
13,UKPN London,London,2020-02-13T18:00Z,2020-02-13T18:30Z,230,moderate,0,0,34.9,40.9,7.2,0,1.2,0,15.8
13,UKPN London,London,2020-02-13T18:30Z,2020-02-13T19:00Z,233,moderate,0,0,37.9,39.8,5.5,0,1.1,0,15.7
13,UKPN London,London,2020-02-13T19:00Z,2020-02-13T19:30Z,237,moderate,0,0,44.2,37.9,3.2,0,1.2,0,13.5
13,UKPN London,London,2020-02-13T19:30Z,2020-02-13T20:00Z,239,moderate,0,0,45.8,37.6,2.8,0,1,0,12.8
13,UKPN London,London,2020-02-13T20:00Z,2020-02-13T20:30Z,242,moderate,0,0,47.6,37.7,1.9,0,0.4,0,12.4
13,UKPN London,London,2020-02-13T20:30Z,2020-02-13T21:00Z,242,moderate,0,0,49.9,36.4,1.2,0,0.5,0,12
13,UKPN London,London,2020-02-13T21:00Z,2020-02-13T21:30Z,240,moderate,0,0,54.6,33.8,0.2,0,0.5,0,10.9
13,UKPN London,London,2020-02-13T21:30Z,2020-02-13T22:00Z,233,moderate,0,0,57.7,30.6,0,0,0.8,0,10.9
13,UKPN London,London,2020-02-13T22:00Z,2020-02-13T22:30Z,226,moderate,0,0,59,28.9,0,0,0.7,0,11.4
13,UKPN London,London,2020-02-13T22:30Z,2020-02-13T23:00Z,220,moderate,0,0,61,26.3,0,0,0.7,0,12
13,UKPN London,London,2020-02-13T23:00Z,2020-02-13T23:30Z,215,moderate,0,0,63.9,23.8,0,0,0.9,0,11.4
13,UKPN London,London,2020-02-13T23:30Z,2020-02-14T00:00Z,209,moderate,0,0,65.9,21.1,0,0,1.3,0,11.7
13,UKPN London,London,2020-02-14T00:00Z,2020-02-14T00:30Z,206,moderate,0,0,67.9,19.2,0,0,1.2,0,11.7
13,UKPN London,London,2020-02-14T00:30Z,2020-02-14T01:00Z,207,moderate,1.5,0.5,68.8,17.1,0,0,1.4,0,10.7
13,UKPN London,London,2020-02-14T01:00Z,2020-02-14T01:30Z,211,moderate,2.6,0.6,69.9,16.6,0,0,1.5,0,8.8
13,UKPN London,London,2020-02-14T01:30Z,2020-02-14T02:00Z,213,moderate,3.2,0.8,68.1,18.3,0.1,0,1.5,0,8
13,UKPN London,London,2020-02-14T02:00Z,2020-02-14T02:30Z,218,moderate,3.2,1,68.2,18.5,0.1,0,1.6,0,7.4
13,UKPN London,London,2020-02-14T02:30Z,2020-02-14T03:00Z,201,moderate,2.2,0.7,76.4,14.3,0,0,1.2,0,5.2
13,UKPN London,London,2020-02-14T03:00Z,2020-02-14T03:30Z,171,moderate,2.2,0.7,73.4,17,0.1,0,1.6,0,5
13,UKPN London,London,2020-02-14T03:30Z,2020-02-14T04:00Z,162,moderate,3.4,1,70.8,18.5,0.2,0,2,0,4.1
13,UKPN London,London,2020-02-14T04:00Z,2020-02-14T04:30Z,146,low,4.9,1.4,63.3,23.1,0.5,0,2,0,4.8
13,UKPN London,London,2020-02-14T04:30Z,2020-02-14T05:00Z,160,moderate,6.4,1.8,57.5,25.5,1.1,0,2.2,0,5.5
13,UKPN London,London,2020-02-14T05:00Z,2020-02-14T05:30Z,86,low,6.4,1.5,0.1,85.7,1.3,0,0.9,0,4.1
13,UKPN London,London,2020-02-14T05:30Z,2020-02-14T06:00Z,286,high,21,4.9,0.3,55.4,3.8,0,2.4,0,12.2
13,UKPN London,London,2020-02-14T06:00Z,2020-02-14T06:30Z,286,high,15.3,4.3,0.9,56.6,4.7,0,2.5,0,15.7
13,UKPN London,London,2020-02-14T06:30Z,2020-02-14T07:00Z,289,high,13.6,3.9,0.8,59.1,4.6,0,2.3,0,15.7
13,UKPN London,London,2020-02-14T07:00Z,2020-02-14T07:30Z,279,high,12.5,4,6.6,55.7,4.1,0,2.3,0,14.8
13,UKPN London,London,2020-02-14T07:30Z,2020-02-14T08:00Z,285,high,11.5,5.4,6.4,54.4,3.8,0,2.4,0.2,15.9
13,UKPN London,London,2020-02-14T08:00Z,2020-02-14T08:30Z,280,high,9.7,6.7,18.3,46.9,2.2,0,1.8,0.9,13.5
13,UKPN London,London,2020-02-14T08:30Z,2020-02-14T09:00Z,242,moderate,6,4.2,39.4,36.4,1,0,1.8,2.5,8.7
13,UKPN London,London,2020-02-14T09:00Z,2020-02-14T09:30Z,246,moderate,7,5.3,28.6,43.8,0.8,0,1.5,3.6,9.4
13,UKPN London,London,2020-02-14T09:30Z,2020-02-14T10:00Z,254,moderate,6.3,4.8,31.4,41.9,0.6,0,1.1,4.7,9.2
13,UKPN London,London,2020-02-14T10:00Z,2020-02-14T10:30Z,335,high,13.5,9.9,5.2,54.2,0.7,0,0.6,3.5,12.4
13,UKPN London,London,2020-02-14T10:30Z,2020-02-14T11:00Z,97,low,4.5,3.4,0.1,85.8,0.4,0,0.2,0.9,4.7
13,UKPN London,London,2020-02-14T11:00Z,2020-02-14T11:30Z,94,low,4.4,3.3,0.1,84.6,0.8,0,0.3,1.2,5.3
13,UKPN London,London,2020-02-14T11:30Z,2020-02-14T12:00Z,146,low,5.7,2.9,0.1,81.8,1,0,0.4,1.2,6.9
13,UKPN London,London,2020-02-14T12:00Z,2020-02-14T12:30Z,184,moderate,6.5,2.7,32.7,33.2,1.6,0,1.4,5.9,16
13,UKPN London,London,2020-02-14T12:30Z,2020-02-14T13:00Z,195,moderate,5.8,3.8,32,34.6,1.4,0,1.2,4.9,16.3
13,UKPN London,London,2020-02-14T13:00Z,2020-02-14T13:30Z,130,low,5.1,3.4,33.6,35.1,0.9,0,1.6,4.7,15.6
13,UKPN London,London,2020-02-14T13:30Z,2020-02-14T14:00Z,70,low,4.1,2.9,0.1,86.1,0.7,0,0.3,0.5,5.3
13,UKPN London,London,2020-02-14T14:00Z,2020-02-14T14:30Z,196,moderate,5.1,3.7,33.4,35,1.4,0,1.8,2.8,16.8
13,UKPN London,London,2020-02-14T14:30Z,2020-02-14T15:00Z,189,moderate,3.9,3,33.8,36.9,1.9,0,1.5,2.1,16.9
13,UKPN London,London,2020-02-14T15:00Z,2020-02-14T15:30Z,173,moderate,2.6,1.9,38.2,33.5,2.7,0,1.8,2,17.3
13,UKPN London,London,2020-02-14T15:30Z,2020-02-14T16:00Z,176,moderate,2.5,1.6,35,36,3.9,0,1.7,1.3,18
13,UKPN London,London,2020-02-14T16:00Z,2020-02-14T16:30Z,174,moderate,2.1,1.2,37.5,35.9,3.5,0,1.6,0.6,17.6
13,UKPN London,London,2020-02-14T16:30Z,2020-02-14T17:00Z,190,moderate,2.2,1.2,36.5,37,3.8,0,1.4,0.1,17.8
13,UKPN London,London,2020-02-14T17:00Z,2020-02-14T17:30Z,233,moderate,3.4,1.9,40.5,35.1,2.9,0,1.4,0,14.8
13,UKPN London,London,2020-02-14T17:30Z,2020-02-14T18:00Z,231,moderate,3.1,1.9,34.7,39.7,3.5,0,1.6,0,15.5
13,UKPN London,London,2020-02-14T18:00Z,2020-02-14T18:30Z,248,moderate,3.9,2.9,29.4,43.7,3.7,0,1.1,0,15.3
13,UKPN London,London,2020-02-14T18:30Z,2020-02-14T19:00Z,241,moderate,2.2,1.5,41.9,38.6,1.6,0,1.2,0,13
13,UKPN London,London,2020-02-14T19:00Z,2020-02-14T19:30Z,238,moderate,0.1,0.1,56.4,32.3,0,0,0.9,0,10.2
13,UKPN London,London,2020-02-14T19:30Z,2020-02-14T20:00Z,235,moderate,0,0,58.6,30.1,0,0,0.7,0,10.6
13,UKPN London,London,2020-02-14T20:00Z,2020-02-14T20:30Z,234,moderate,0,0,58.5,29.9,0,0,0.7,0,10.9
13,UKPN London,London,2020-02-14T20:30Z,2020-02-14T21:00Z,223,moderate,0,0,60.9,27.1,0,0,0.7,0,11.3
13,UKPN London,London,2020-02-14T21:00Z,2020-02-14T21:30Z,204,moderate,0,0,62.5,24.5,0,0,0.7,0,12.3
13,UKPN London,London,2020-02-14T21:30Z,2020-02-14T22:00Z,194,moderate,0,0,65.5,19.9,0,0,1.1,0,13.5
13,UKPN London,London,2020-02-14T22:00Z,2020-02-14T22:30Z,191,moderate,0,0,68.6,15.3,0,0,1.1,0,15
13,UKPN London,London,2020-02-14T22:30Z,2020-02-14T23:00Z,184,moderate,0,0,70.2,12.6,0,0,1.9,0,15.3
13,UKPN London,London,2020-02-14T23:00Z,2020-02-14T23:30Z,178,moderate,0,0,70.4,11,0,0,1.8,0,16.8
13,UKPN London,London,2020-02-14T23:30Z,2020-02-15T00:00Z,177,moderate,0,0,70.6,10.2,0,0,1.9,0,17.3
13,UKPN London,London,2020-02-15T00:00Z,2020-02-15T00:30Z,181,moderate,0,0,68.9,11.8,0,0,2.1,0,17.2
13,UKPN London,London,2020-02-15T00:30Z,2020-02-15T01:00Z,190,moderate,0,0,66.9,15.4,0,0,1.9,0,15.8
13,UKPN London,London,2020-02-15T01:00Z,2020-02-15T01:30Z,188,moderate,0,0,63.4,17.4,0,0,2.2,0,17
13,UKPN London,London,2020-02-15T01:30Z,2020-02-15T02:00Z,182,moderate,0,0,63.1,18.1,0,0,2,0,16.8
13,UKPN London,London,2020-02-15T02:00Z,2020-02-15T02:30Z,170,moderate,0,0,60.8,19.5,0,0,2.2,0,17.5
13,UKPN London,London,2020-02-15T02:30Z,2020-02-15T03:00Z,108,low,0,0,59.6,15.9,0,0,3.8,0,20.7
13,UKPN London,London,2020-02-15T03:00Z,2020-02-15T03:30Z,52,very low,3.2,0.1,48.9,17.5,2.2,0,4,0,24.1
13,UKPN London,London,2020-02-15T03:30Z,2020-02-15T04:00Z,7,very low,1.9,0,0,1.1,1.2,0,0.3,0,95.5
13,UKPN London,London,2020-02-15T04:00Z,2020-02-15T04:30Z,14,very low,3,0.1,0.1,2.2,3.3,0,0.6,0,90.7
13,UKPN London,London,2020-02-15T04:30Z,2020-02-15T05:00Z,17,very low,2.7,0.2,0.2,2.8,5.2,0,0.7,0,88.2
13,UKPN London,London,2020-02-15T05:00Z,2020-02-15T05:30Z,19,very low,2.3,0.3,0.2,3,6.7,0,0.9,0,86.6
13,UKPN London,London,2020-02-15T05:30Z,2020-02-15T06:00Z,78,low,10.4,0.9,0.8,13.1,23.1,0,3.7,0,48
13,UKPN London,London,2020-02-15T06:00Z,2020-02-15T06:30Z,82,low,10.1,0.8,0.7,15.2,22.8,0,2.9,0,47.5
13,UKPN London,London,2020-02-15T06:30Z,2020-02-15T07:00Z,81,low,9.9,0.7,0.7,16.1,22.6,0,3,0,47
13,UKPN London,London,2020-02-15T07:00Z,2020-02-15T07:30Z,72,low,10,0.6,0.6,13.2,23.4,0,3,0,49.2
13,UKPN London,London,2020-02-15T07:30Z,2020-02-15T08:00Z,71,low,13,0.4,0.5,13,22,0,2.5,0,48.6
13,UKPN London,London,2020-02-15T08:00Z,2020-02-15T08:30Z,74,low,10.1,0.3,0.4,14.3,22.2,0,2.2,0.1,50.4
13,UKPN London,London,2020-02-15T08:30Z,2020-02-15T09:00Z,77,low,10.7,0.2,0.4,16,20.6,0,2.5,0.3,49.3
13,UKPN London,London,2020-02-15T09:00Z,2020-02-15T09:30Z,77,low,9.8,0.1,0.3,15.6,20.1,0,2.5,0.7,50.9
13,UKPN London,London,2020-02-15T09:30Z,2020-02-15T10:00Z,19,very low,2.5,0.1,0.1,4.5,5.1,0,0.7,0.3,86.7
13,UKPN London,London,2020-02-15T10:00Z,2020-02-15T10:30Z,11,very low,1.5,0,0,2.6,2.7,0,0.4,0.2,92.6
13,UKPN London,London,2020-02-15T10:30Z,2020-02-15T11:00Z,8,very low,1.1,0.1,0,1.9,1.6,0,0.2,0.1,95
13,UKPN London,London,2020-02-15T11:00Z,2020-02-15T11:30Z,161,moderate,1.9,0.4,50.9,16,3.1,0,2.5,2.3,22.9
13,UKPN London,London,2020-02-15T11:30Z,2020-02-15T12:00Z,171,moderate,1.3,0.5,56.7,14.1,3.1,0,2.4,1.7,20.2
13,UKPN London,London,2020-02-15T12:00Z,2020-02-15T12:30Z,183,moderate,1.8,0.9,55.7,15.3,2.6,0,2.3,1.4,20
13,UKPN London,London,2020-02-15T12:30Z,2020-02-15T13:00Z,200,moderate,1,0.6,59.7,19.4,0.6,0,2.3,1.2,15.2
13,UKPN London,London,2020-02-15T13:00Z,2020-02-15T13:30Z,209,moderate,0.4,0.1,59.9,22.9,0.1,0,2.1,0.9,13.6
13,UKPN London,London,2020-02-15T13:30Z,2020-02-15T14:00Z,214,moderate,0,0,58.5,25.9,0,0,2.1,0.8,12.7
13,UKPN London,London,2020-02-15T14:00Z,2020-02-15T14:30Z,215,moderate,0,0,59.8,25.2,0,0,1.6,0.5,12.9
13,UKPN London,London,2020-02-15T14:30Z,2020-02-15T15:00Z,220,moderate,0,0,58.8,27,0,0,1,0.4,12.8
13,UKPN London,London,2020-02-15T15:00Z,2020-02-15T15:30Z,223,moderate,0.1,0,58.6,27.8,0,0,1.1,0.5,11.9
13,UKPN London,London,2020-02-15T15:30Z,2020-02-15T16:00Z,225,moderate,0.4,0.1,57.5,28.6,0.3,0,1.2,0.3,11.6
13,UKPN London,London,2020-02-15T16:00Z,2020-02-15T16:30Z,228,moderate,0.5,0.1,59.5,28.2,0.3,0,1.2,0.1,10.1
13,UKPN London,London,2020-02-15T16:30Z,2020-02-15T17:00Z,230,moderate,1,0.3,58.2,29.4,0.6,0,1.6,0,8.9
13,UKPN London,London,2020-02-15T17:00Z,2020-02-15T17:30Z,226,moderate,1.5,0.4,54.6,30.7,1,0,2,0,9.8
13,UKPN London,London,2020-02-15T17:30Z,2020-02-15T18:00Z,234,moderate,1.4,0.4,55.4,30.5,1,0,2.3,0,9
13,UKPN London,London,2020-02-15T18:00Z,2020-02-15T18:30Z,247,moderate,1.8,0.5,54.1,34,1,0,2.1,0,6.5
13,UKPN London,London,2020-02-15T18:30Z,2020-02-15T19:00Z,257,moderate,2.7,0.9,49.6,37.9,1.3,0,1.9,0,5.7
13,UKPN London,London,2020-02-15T19:00Z,2020-02-15T19:30Z,264,high,0.4,0.1,56,39.2,0.4,0,1.3,0,2.6
13,UKPN London,London,2020-02-15T19:30Z,2020-02-15T20:00Z,263,high,0,0,60.9,36.9,0,0,0.9,0,1.3
13,UKPN London,London,2020-02-15T20:00Z,2020-02-15T20:30Z,261,high,0,0,60.4,37.2,0,0,1,0,1.4
13,UKPN London,London,2020-02-15T20:30Z,2020-02-15T21:00Z,251,moderate,0,0,64.7,32.8,0,0,1,0,1.5
13,UKPN London,London,2020-02-15T21:00Z,2020-02-15T21:30Z,236,moderate,0,0,66,28.4,0,0,0.6,0,5
13,UKPN London,London,2020-02-15T21:30Z,2020-02-15T22:00Z,216,moderate,0,0,67.6,23.1,0,0,0.8,0,8.5
13,UKPN London,London,2020-02-15T22:00Z,2020-02-15T22:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-15T22:30Z,2020-02-15T23:00Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-15T23:00Z,2020-02-15T23:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-15T23:30Z,2020-02-16T00:00Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-16T00:00Z,2020-02-16T00:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-16T00:30Z,2020-02-16T01:00Z,0,very low,0.1,0,0,0.2,1.6,0,0.1,0,98
13,UKPN London,London,2020-02-16T01:00Z,2020-02-16T01:30Z,3,very low,0.3,0,0,0.4,3.5,0,0.4,0,95.4
13,UKPN London,London,2020-02-16T01:30Z,2020-02-16T02:00Z,4,very low,0.7,0.1,0.1,0.8,6.5,0,0.9,0,90.9
13,UKPN London,London,2020-02-16T02:00Z,2020-02-16T02:30Z,6,very low,0.7,0.1,0.1,0.9,6,0,1,0,91.2
13,UKPN London,London,2020-02-16T02:30Z,2020-02-16T03:00Z,11,very low,0.7,0.1,0.1,1.6,5.2,0,0.9,0,91.4
13,UKPN London,London,2020-02-16T03:00Z,2020-02-16T03:30Z,68,low,6.3,2,0.6,9.8,24.7,0,5.7,0,50.9
13,UKPN London,London,2020-02-16T03:30Z,2020-02-16T04:00Z,72,low,6.7,2.2,0.4,10.3,24.6,0,5.7,0,50.1
13,UKPN London,London,2020-02-16T04:00Z,2020-02-16T04:30Z,78,low,7.5,2.5,0.2,11.2,24.2,0,5.2,0,49.2
13,UKPN London,London,2020-02-16T04:30Z,2020-02-16T05:00Z,80,low,8.3,2.8,0.3,11,24.5,0,5,0,48.1
13,UKPN London,London,2020-02-16T05:00Z,2020-02-16T05:30Z,81,low,8,2.7,0.6,10.9,25,0,4.9,0,47.9
13,UKPN London,London,2020-02-16T05:30Z,2020-02-16T06:00Z,79,low,8.1,2.9,0.7,10.9,25.3,0,4.8,0,47.3
13,UKPN London,London,2020-02-16T06:00Z,2020-02-16T06:30Z,57,very low,3.3,0.7,0.4,11.9,30.7,0,1.9,0,51.1
13,UKPN London,London,2020-02-16T06:30Z,2020-02-16T07:00Z,53,very low,2.8,0.5,0.4,10.8,31.1,0,1.8,0,52.6
13,UKPN London,London,2020-02-16T07:00Z,2020-02-16T07:30Z,58,very low,4.8,0.8,0.5,11.2,29.6,0,1.9,0,51.2
13,UKPN London,London,2020-02-16T07:30Z,2020-02-16T08:00Z,56,very low,4.9,0.6,0.4,11,30.2,0,1.7,0,51.2
13,UKPN London,London,2020-02-16T08:00Z,2020-02-16T08:30Z,61,low,7.1,0.5,0.3,11.6,29.6,0,1.8,0.2,48.9
13,UKPN London,London,2020-02-16T08:30Z,2020-02-16T09:00Z,68,low,9.8,0.6,0.3,12.5,27.1,0,1.9,0.7,47.1
13,UKPN London,London,2020-02-16T09:00Z,2020-02-16T09:30Z,68,low,9.6,0.6,0.2,12.9,25.3,0,1.8,1.2,48.4
13,UKPN London,London,2020-02-16T09:30Z,2020-02-16T10:00Z,70,low,9.3,0.7,0.2,13.2,24.3,0,1.4,1.7,49.2
13,UKPN London,London,2020-02-16T10:00Z,2020-02-16T10:30Z,43,very low,8.4,0.7,0.2,13.7,23.9,0,1.9,1.9,49.3
13,UKPN London,London,2020-02-16T10:30Z,2020-02-16T11:00Z,15,very low,2,0.1,0,3.4,4.6,0,0.4,0.4,89.1
13,UKPN London,London,2020-02-16T11:00Z,2020-02-16T11:30Z,77,low,1.5,0.1,0,2.9,3.7,0,0.4,0.4,91
13,UKPN London,London,2020-02-16T11:30Z,2020-02-16T12:00Z,151,low,3.1,0.3,41,21.5,5.2,0,3.6,1.2,24.1
13,UKPN London,London,2020-02-16T12:00Z,2020-02-16T12:30Z,189,moderate,4.5,0.5,44.3,25.5,2.7,0,3.2,0.9,18.4
13,UKPN London,London,2020-02-16T12:30Z,2020-02-16T13:00Z,206,moderate,3,0.4,46.4,30.2,1.5,0,3,1,14.5
13,UKPN London,London,2020-02-16T13:00Z,2020-02-16T13:30Z,196,moderate,2.3,0.4,52.5,24.3,1.3,0,3.1,1.1,15
13,UKPN London,London,2020-02-16T13:30Z,2020-02-16T14:00Z,188,moderate,0.9,0.1,56.5,23.5,0.5,0,3,1.2,14.3
13,UKPN London,London,2020-02-16T14:00Z,2020-02-16T14:30Z,190,moderate,0,0,61,21.9,0,0,2.5,0.9,13.7
13,UKPN London,London,2020-02-16T14:30Z,2020-02-16T15:00Z,191,moderate,0,0,61.4,22.2,0,0,1.9,0.7,13.8
13,UKPN London,London,2020-02-16T15:00Z,2020-02-16T15:30Z,183,moderate,1.1,0.1,55.2,24.5,0.4,0,2.7,0.7,15.3
13,UKPN London,London,2020-02-16T15:30Z,2020-02-16T16:00Z,183,moderate,1.6,0.2,51.5,26.9,0.5,0,2.8,0.6,15.9
13,UKPN London,London,2020-02-16T16:00Z,2020-02-16T16:30Z,189,moderate,2.3,0.2,49.2,27.8,0.7,0,3.2,0.4,16.2
13,UKPN London,London,2020-02-16T16:30Z,2020-02-16T17:00Z,185,moderate,2.5,0.2,46.2,29.9,0.8,0,3.2,0.1,17.1
13,UKPN London,London,2020-02-16T17:00Z,2020-02-16T17:30Z,187,moderate,1.7,0.1,47.6,31,0.5,0,2.7,0,16.4
13,UKPN London,London,2020-02-16T17:30Z,2020-02-16T18:00Z,205,moderate,2.1,0.2,52.4,28.2,0.8,0,2.3,0,14
13,UKPN London,London,2020-02-16T18:00Z,2020-02-16T18:30Z,217,moderate,1.1,0.1,57.7,26,0.4,0,2,0,12.7
13,UKPN London,London,2020-02-16T18:30Z,2020-02-16T19:00Z,219,moderate,0.5,0.1,59.7,25.7,0.2,0,1.4,0,12.4
13,UKPN London,London,2020-02-16T19:00Z,2020-02-16T19:30Z,217,moderate,0,0,61,25.6,0,0,1.2,0,12.2
13,UKPN London,London,2020-02-16T19:30Z,2020-02-16T20:00Z,214,moderate,0,0,63.7,22.9,0,0,0.7,0,12.7
13,UKPN London,London,2020-02-16T20:00Z,2020-02-16T20:30Z,214,moderate,0,0,58.7,27.2,0,0,0.4,0,13.7
13,UKPN London,London,2020-02-16T20:30Z,2020-02-16T21:00Z,203,moderate,0,0,63.2,21.6,0,0,0.5,0,14.7
13,UKPN London,London,2020-02-16T21:00Z,2020-02-16T21:30Z,200,moderate,0,0,63.6,19.9,0,0,0.6,0,15.9
13,UKPN London,London,2020-02-16T21:30Z,2020-02-16T22:00Z,98,low,0,0,64.8,18.4,0,0,0.8,0,16
13,UKPN London,London,2020-02-16T22:00Z,2020-02-16T22:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-16T22:30Z,2020-02-16T23:00Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-16T23:00Z,2020-02-16T23:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-16T23:30Z,2020-02-17T00:00Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-17T00:00Z,2020-02-17T00:30Z,0,very low,100,0,0,0,0,0,0,0,0
13,UKPN London,London,2020-02-17T00:30Z,2020-02-17T01:00Z,0,very low,0,0,0,0.1,0.7,0,0,0,99.2
13,UKPN London,London,2020-02-17T01:00Z,2020-02-17T01:30Z,1,very low,0.1,0,0,0.4,2.8,0,0.1,0,96.6
13,UKPN London,London,2020-02-17T01:30Z,2020-02-17T02:00Z,1,very low,0.2,0,0,0.5,3.8,0,0.2,0,95.3
13,UKPN London,London,2020-02-17T02:00Z,2020-02-17T02:30Z,1,very low,0.2,0,0,0.4,3.6,0,0.2,0,95.6
13,UKPN London,London,2020-02-17T02:30Z,2020-02-17T03:00Z,2,very low,0,0,0,0.6,2,0,0,0,97.4
13,UKPN London,London,2020-02-17T03:00Z,2020-02-17T03:30Z,3,very low,0.2,0,0,0.8,3.2,0,0.1,0,95.7
13,UKPN London,London,2020-02-17T03:30Z,2020-02-17T04:00Z,4,very low,0.3,0,0,1,4.2,0,0.3,0,94.2
13,UKPN London,London,2020-02-17T04:00Z,2020-02-17T04:30Z,22,very low,0.8,0.1,0,2.1,7.7,0,0.8,0,88.5
13,UKPN London,London,2020-02-17T04:30Z,2020-02-17T05:00Z,21,very low,0.8,0.1,0,1.8,8.2,0,1,0,88.1
13,UKPN London,London,2020-02-17T05:00Z,2020-02-17T05:30Z,37,very low,2.9,0.5,0.3,6.6,29.1,0,3.4,0,57.2
13,UKPN London,London,2020-02-17T05:30Z,2020-02-17T06:00Z,52,very low,4.5,0.9,0.3,8.4,26.9,0,3.2,0,55.8
13,UKPN London,London,2020-02-17T06:00Z,2020-02-17T06:30Z,100,low,5.1,2.5,0.4,15.8,22.5,0,2.8,0,50.9
13,UKPN London,London,2020-02-17T06:30Z,2020-02-17T07:00Z,131,low,5.7,3.8,0.2,22.3,18.9,0,2.5,0,46.6
13,UKPN London,London,2020-02-17T07:00Z,2020-02-17T07:30Z,140,low,5.3,3.3,0,25.9,18.5,0,2.2,0,44.8
13,UKPN London,London,2020-02-17T07:30Z,2020-02-17T08:00Z,143,low,5.9,3.2,0,27.6,17.6,0,2,0.5,43.2
13,UKPN London,London,2020-02-17T08:00Z,2020-02-17T08:30Z,149,low,5.3,2.9,0,28.4,17.4,0,1.9,2.5,41.6
13,UKPN London,London,2020-02-17T08:30Z,2020-02-17T09:00Z,165,moderate,2.9,1.5,29.9,26.4,6.7,0,2.8,3.8,26
13,UKPN London,London,2020-02-17T09:00Z,2020-02-17T09:30Z,176,moderate,2.3,1.4,41.3,21.9,5,0,2.4,4.3,21.4
13,UKPN London,London,2020-02-17T09:30Z,2020-02-17T10:00Z,189,moderate,2.2,1.1,45.4,23.2,3.4,0,2,4.8,17.9
13,UKPN London,London,2020-02-17T10:00Z,2020-02-17T10:30Z,193,moderate,2,1.1,47.4,22.9,2.8,0,1.6,5.6,16.6
13,UKPN London,London,2020-02-17T10:30Z,2020-02-17T11:00Z,197,moderate,2.6,1.9,43.6,24.4,2.6,0,1.7,5.7,17.5
13,UKPN London,London,2020-02-17T11:00Z,2020-02-17T11:30Z,191,moderate,3.8,2.3,40.1,25.2,2.8,0,1.5,5.9,18.4
13,UKPN London,London,2020-02-17T11:30Z,2020-02-17T12:00Z,189,moderate,4.9,3.1,34,23.6,4.3,0,1.5,6.7,21.9
13,UKPN London,London,2020-02-17T12:00Z,2020-02-17T12:30Z,194,moderate,5.6,3.8,29.4,25.4,5,0,1.6,6.3,22.9
13,UKPN London,London,2020-02-17T12:30Z,2020-02-17T13:00Z,180,moderate,4.3,2.7,32.8,21.9,6,0,1.9,6.2,24.2
13,UKPN London,London,2020-02-17T13:00Z,2020-02-17T13:30Z,179,moderate,3.4,2,36.7,23.2,5.1,0,1.9,6.2,21.5
13,UKPN London,London,2020-02-17T13:30Z,2020-02-17T14:00Z,172,moderate,0.8,0.4,44.7,21.9,5.4,0,1.6,5.9,19.3
13,UKPN London,London,2020-02-17T14:00Z,2020-02-17T14:30Z,170,moderate,0.7,0.3,43,22.4,6.1,0,1.5,6.2,19.8
13,UKPN London,London,2020-02-17T14:30Z,2020-02-17T15:00Z,174,moderate,0,0,40.9,25,7,0,1.2,6.3,19.6
13,UKPN London,London,2020-02-17T15:00Z,2020-02-17T15:30Z,179,moderate,0,0,42.4,25.4,7,0,1.5,4.8,18.9
13,UKPN London,London,2020-02-17T15:30Z,2020-02-17T16:00Z,183,moderate,0,0,42.8,25.8,7.5,0,1.6,2.8,19.5
13,UKPN London,London,2020-02-17T16:00Z,2020-02-17T16:30Z,194,moderate,0.3,0.1,41.8,28.1,7.3,0,1.6,1.6,19.2
13,UKPN London,London,2020-02-17T16:30Z,2020-02-17T17:00Z,204,moderate,1.3,0.6,37.5,31.3,7.4,0,1.8,0.4,19.7
